"","benchmark","class","run","timeBudget","tool","score"
"1625","GUAVA-196","com.google.common.io.Closeables",4,60,"randoop",1.70112111982373
"1626","GUAVA-206","com.google.common.collect.ImmutableEnumSet",4,60,"randoop",0
"1627","GUAVA-212","com.google.common.net.MediaType",4,60,"randoop",2.41738625723158
"1628","GUAVA-224","com.google.common.primitives.UnsignedLongs",4,60,"randoop",6.64317329399692
"1629","GUAVA-240","com.google.common.collect.FilteredMultimapValues",4,60,"randoop",0.0374820101351351
"1630","PDFBOX-8","org.apache.pdfbox.pdmodel.font.FileSystemFontProvider",4,60,"randoop",1.8107112075584
"1631","PDFBOX-22","org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret",4,60,"randoop",1.90598063167093
"1632","PDFBOX-26","org.apache.pdfbox.pdmodel.encryption.SecurityProvider",4,60,"randoop",5.32960718249976
"1633","PDFBOX-40","org.apache.pdfbox.pdmodel.font.PDCIDFontType2",4,60,"randoop",0.00762912082162581
"1634","PDFBOX-62","org.apache.pdfbox.rendering.PageDrawer",4,60,"randoop",0.0530587066035288
"1635","PDFBOX-83","org.apache.pdfbox.contentstream.operator.text.SetTextRenderingMode",4,60,"randoop",0.540844805586326
"1636","PDFBOX-91","org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDArtifactMarkedContent",4,60,"randoop",0.148940899586523
"1637","PDFBOX-117","org.apache.pdfbox.filter.Predictor",4,60,"randoop",0.83202412154241
"1638","PDFBOX-127","org.apache.pdfbox.pdfparser.PDFObjectStreamParser",4,60,"randoop",0.0302961754108161
"1639","PDFBOX-130","org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner",4,60,"randoop",0.0935593791889404
"1640","PDFBOX-157","org.apache.pdfbox.pdmodel.font.PDType1Font",4,60,"randoop",2.81662106247662
"1641","PDFBOX-198","org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine",4,60,"randoop",3.04046839829553
"1642","PDFBOX-214","org.apache.pdfbox.pdfparser.EndstreamOutputStream",4,60,"randoop",2.61401089984102
"1643","PDFBOX-220","org.apache.pdfbox.filter.JPXFilter",4,60,"randoop",0.0529807566535
"1644","PDFBOX-229","org.apache.pdfbox.util.XMLUtil",4,60,"randoop",0.388135976970599
"1645","PDFBOX-234","org.apache.pdfbox.pdmodel.interactive.action.PDActionSound",4,60,"randoop",6.00179818441229
"1646","PDFBOX-235","org.apache.pdfbox.pdmodel.font.PDTrueTypeFontEmbedder",4,60,"randoop",0
"1647","PDFBOX-265","org.apache.pdfbox.pdmodel.font.PDType3Font",4,60,"randoop",0.00895811696792815
"1648","PDFBOX-278","org.apache.pdfbox.pdfwriter.ContentStreamWriter",4,60,"randoop",1.50732682137948
"1649","PDFBOX-285","org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature",4,60,"randoop",2.54426888030151
"1650","FESCAR-2","com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl",4,60,"randoop",0.306685987601366
"1651","FESCAR-5","com.alibaba.fescar.core.protocol.MessageFuture",4,60,"randoop",3.33289431576932
"1652","FESCAR-6","com.alibaba.fescar.core.rpc.netty.TmRpcClient",4,60,"randoop",0
"1653","FESCAR-7","com.alibaba.fescar.core.rpc.netty.MessageCodecHandler",4,60,"randoop",0.042227401454734
"1654","FESCAR-8","com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory",4,60,"randoop",0.0484394426234802
"1655","FESCAR-9","com.alibaba.fescar.core.protocol.transaction.GlobalBeginRequest",4,60,"randoop",4.24851890995624
"1656","FESCAR-10","com.alibaba.fescar.core.model.BranchType",4,60,"randoop",6.79194023092597
"1657","FESCAR-12","com.alibaba.fescar.core.rpc.netty.RpcServerHandler",4,60,"randoop",0.250044074670299
"1658","FESCAR-13","com.alibaba.fescar.core.exception.TransactionExceptionCode",4,60,"randoop",6.77889504010846
"1659","FESCAR-15","com.alibaba.fescar.core.rpc.netty.RpcServer",4,60,"randoop",0
"1660","FESCAR-17","com.alibaba.fescar.core.protocol.transaction.GlobalBeginResponse",4,60,"randoop",5.76710475218798
"1661","FESCAR-23","com.alibaba.fescar.core.protocol.MergeResultMessage",4,60,"randoop",1.62122296117514
"1662","FESCAR-25","com.alibaba.fescar.core.rpc.netty.RmMessageListener",4,60,"randoop",1.90159910481641
"1663","FESCAR-28","com.alibaba.fescar.core.rpc.ClientType",4,60,"randoop",6.79776644816703
"1664","FESCAR-32","com.alibaba.fescar.core.protocol.transaction.BranchRegisterRequest",4,60,"randoop",4.41274488181576
"1665","FESCAR-33","com.alibaba.fescar.core.model.GlobalStatus",4,60,"randoop",6.78985401813861
"1666","FESCAR-34","com.alibaba.fescar.core.protocol.ResultCode",4,60,"randoop",6.81818181818182
"1667","FESCAR-37","com.alibaba.fescar.core.rpc.RpcContext",4,60,"randoop",2.40361747010661
"1668","FESCAR-41","com.alibaba.fescar.core.rpc.netty.RmRpcClient",4,60,"randoop",0
"1669","FESCAR-42","com.alibaba.fescar.core.rpc.DefaultServerMessageListenerImpl",4,60,"randoop",0
"1670","SPOON-105","spoon.support.compiler.jdt.PositionBuilder",4,60,"randoop",0.972253521377408
"1671","SPOON-155","spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction",4,60,"randoop",0.431800944428448
"1672","SPOON-169","spoon.reflect.visitor.ImportScannerImpl",4,60,"randoop",0.729490033799214
"1673","SPOON-16","spoon.reflect.path.CtElementPathBuilder",4,60,"randoop",0.472895254539662
"1674","SPOON-20","spoon.support.reflect.reference.CtLocalVariableReferenceImpl",4,60,"randoop",0.788740057115659
"1675","SPOON-211","spoon.reflect.path.impl.CtRolePathElement",4,60,"randoop",0.23915192783309
"1676","SPOON-253","spoon.pattern.internal.parameter.MapParameterInfo",4,60,"randoop",1.65738141241502
"1677","SPOON-25","spoon.pattern.internal.ValueConvertorImpl",4,60,"randoop",0.178423070515398
"1678","SPOON-32","spoon.MavenLauncher",4,60,"randoop",0.359815774323546
"1679","SPOON-65","spoon.support.DefaultCoreFactory",4,60,"randoop",0.189885600106174
"1680","GUAVA-2","com.google.common.collect.MinMaxPriorityQueue",5,60,"randoop",4.45468755703811
"1681","GUAVA-22","com.google.common.graph.Graphs",5,60,"randoop",1.02811160649382
"1682","GUAVA-39","com.google.common.collect.TreeMultiset",5,60,"randoop",3.36039961575713
"1683","GUAVA-47","com.google.common.collect.FilteredEntryMultimap",5,60,"randoop",0.0253935798259863
"1684","GUAVA-90","com.google.common.io.FileBackedOutputStream",5,60,"randoop",5.91310274203112
"1685","GUAVA-95","com.google.common.collect.ComparatorOrdering",5,60,"randoop",2.32606641320564
"1686","GUAVA-102","com.google.common.collect.LinkedListMultimap",5,60,"randoop",1.04624326734897
"1687","GUAVA-110","com.google.common.collect.LexicographicalOrdering",5,60,"randoop",0.898081022225069
"1688","GUAVA-128","com.google.common.base.Throwables",5,60,"randoop",2.01379988971781
"1689","GUAVA-129","com.google.common.collect.SparseImmutableTable",5,60,"randoop",1.59565977979895
"1690","GUAVA-159","com.google.common.primitives.ParseRequest",5,60,"randoop",4.24525149537792
"1691","GUAVA-169","com.google.common.math.LongMath",5,60,"randoop",1.7699681335958
"1692","GUAVA-177","com.google.common.primitives.Doubles",5,60,"randoop",6.5581753695527
"1693","GUAVA-181","com.google.common.primitives.SignedBytes",5,60,"randoop",5.68728226643472
"1694","GUAVA-184","com.google.thirdparty.publicsuffix.PublicSuffixType",5,60,"randoop",6.61261119420609
"1695","GUAVA-196","com.google.common.io.Closeables",5,60,"randoop",1.69850693152591
"1696","GUAVA-206","com.google.common.collect.ImmutableEnumSet",5,60,"randoop",0
"1697","GUAVA-212","com.google.common.net.MediaType",5,60,"randoop",2.50350790669494
"1698","GUAVA-224","com.google.common.primitives.UnsignedLongs",5,60,"randoop",6.2748551578216
"1699","GUAVA-240","com.google.common.collect.FilteredMultimapValues",5,60,"randoop",0.0372665267101608
"1700","PDFBOX-8","org.apache.pdfbox.pdmodel.font.FileSystemFontProvider",5,60,"randoop",1.73232332598822
"1701","PDFBOX-22","org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret",5,60,"randoop",1.92193578172205
"1702","PDFBOX-26","org.apache.pdfbox.pdmodel.encryption.SecurityProvider",5,60,"randoop",5.32969367261161
"1703","PDFBOX-40","org.apache.pdfbox.pdmodel.font.PDCIDFontType2",5,60,"randoop",0.00762604213007054
"1704","PDFBOX-62","org.apache.pdfbox.rendering.PageDrawer",5,60,"randoop",0.0528572688411768
"1705","PDFBOX-83","org.apache.pdfbox.contentstream.operator.text.SetTextRenderingMode",5,60,"randoop",0.573629615859372
"1706","PDFBOX-91","org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDArtifactMarkedContent",5,60,"randoop",0.147855351624684
"1707","PDFBOX-117","org.apache.pdfbox.filter.Predictor",5,60,"randoop",0.836943261461969
"1708","PDFBOX-127","org.apache.pdfbox.pdfparser.PDFObjectStreamParser",5,60,"randoop",0.0303035200568898
"1709","PDFBOX-130","org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner",5,60,"randoop",0.0938397511905919
"1710","PDFBOX-157","org.apache.pdfbox.pdmodel.font.PDType1Font",5,60,"randoop",2.84424238379323
"1711","PDFBOX-198","org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine",5,60,"randoop",3.0879742052506
"1712","PDFBOX-214","org.apache.pdfbox.pdfparser.EndstreamOutputStream",5,60,"randoop",2.63280468847576
"1713","PDFBOX-220","org.apache.pdfbox.filter.JPXFilter",5,60,"randoop",0.0530589208994666
"1714","PDFBOX-229","org.apache.pdfbox.util.XMLUtil",5,60,"randoop",0.38922495580675
"1715","PDFBOX-234","org.apache.pdfbox.pdmodel.interactive.action.PDActionSound",5,60,"randoop",6.10031218625998
"1716","PDFBOX-235","org.apache.pdfbox.pdmodel.font.PDTrueTypeFontEmbedder",5,60,"randoop",0
"1717","PDFBOX-265","org.apache.pdfbox.pdmodel.font.PDType3Font",5,60,"randoop",0.00897012206542448
"1718","PDFBOX-278","org.apache.pdfbox.pdfwriter.ContentStreamWriter",5,60,"randoop",1.50593863504169
"1719","PDFBOX-285","org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature",5,60,"randoop",2.53295009815718
"1720","FESCAR-2","com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl",5,60,"randoop",0.306720740117201
"1721","FESCAR-5","com.alibaba.fescar.core.protocol.MessageFuture",5,60,"randoop",3.34097662279583
"1722","FESCAR-6","com.alibaba.fescar.core.rpc.netty.TmRpcClient",5,60,"randoop",0
"1723","FESCAR-7","com.alibaba.fescar.core.rpc.netty.MessageCodecHandler",5,60,"randoop",0.0425074179931539
"1724","FESCAR-8","com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory",5,60,"randoop",0.0477266219097012
"1725","FESCAR-9","com.alibaba.fescar.core.protocol.transaction.GlobalBeginRequest",5,60,"randoop",4.32995273353153
"1726","FESCAR-10","com.alibaba.fescar.core.model.BranchType",5,60,"randoop",6.70894366084692
"1727","FESCAR-12","com.alibaba.fescar.core.rpc.netty.RpcServerHandler",5,60,"randoop",0.249080201683782
"1728","FESCAR-13","com.alibaba.fescar.core.exception.TransactionExceptionCode",5,60,"randoop",6.69461402362242
"1729","FESCAR-15","com.alibaba.fescar.core.rpc.netty.RpcServer",5,60,"randoop",0
"1730","FESCAR-17","com.alibaba.fescar.core.protocol.transaction.GlobalBeginResponse",5,60,"randoop",5.78462581748989
"1731","FESCAR-23","com.alibaba.fescar.core.protocol.MergeResultMessage",5,60,"randoop",1.60859853649253
"1732","FESCAR-25","com.alibaba.fescar.core.rpc.netty.RmMessageListener",5,60,"randoop",1.87767678757458
"1733","FESCAR-28","com.alibaba.fescar.core.rpc.ClientType",5,60,"randoop",6.79435744790993
"1734","FESCAR-32","com.alibaba.fescar.core.protocol.transaction.BranchRegisterRequest",5,60,"randoop",4.41537303888532
"1735","FESCAR-33","com.alibaba.fescar.core.model.GlobalStatus",5,60,"randoop",6.80657969370391
"1736","FESCAR-34","com.alibaba.fescar.core.protocol.ResultCode",5,60,"randoop",6.80459472157867
"1737","FESCAR-37","com.alibaba.fescar.core.rpc.RpcContext",5,60,"randoop",2.51459974444725
"1738","FESCAR-41","com.alibaba.fescar.core.rpc.netty.RmRpcClient",5,60,"randoop",0
"1739","FESCAR-42","com.alibaba.fescar.core.rpc.DefaultServerMessageListenerImpl",5,60,"randoop",0
"1740","SPOON-105","spoon.support.compiler.jdt.PositionBuilder",5,60,"randoop",1.00227832016022
"1741","SPOON-155","spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction",5,60,"randoop",0.429219339163619
"1742","SPOON-169","spoon.reflect.visitor.ImportScannerImpl",5,60,"randoop",0.70919103046091
"1743","SPOON-16","spoon.reflect.path.CtElementPathBuilder",5,60,"randoop",0.471843040050858
"1744","SPOON-20","spoon.support.reflect.reference.CtLocalVariableReferenceImpl",5,60,"randoop",1.39871258046571
"1745","SPOON-211","spoon.reflect.path.impl.CtRolePathElement",5,60,"randoop",0.23821532120523
"1746","SPOON-253","spoon.pattern.internal.parameter.MapParameterInfo",5,60,"randoop",1.66600836979083
"1747","SPOON-25","spoon.pattern.internal.ValueConvertorImpl",5,60,"randoop",0.177776972649052
"1748","SPOON-32","spoon.MavenLauncher",5,60,"randoop",0.360686747567368
"1749","SPOON-65","spoon.support.DefaultCoreFactory",5,60,"randoop",0.192135248213193
"1750","GUAVA-2","com.google.common.collect.MinMaxPriorityQueue",6,60,"randoop",4.47871819087846
"1751","GUAVA-22","com.google.common.graph.Graphs",6,60,"randoop",1.02972510031064
"1752","GUAVA-39","com.google.common.collect.TreeMultiset",6,60,"randoop",3.46557854609362
"1753","GUAVA-47","com.google.common.collect.FilteredEntryMultimap",6,60,"randoop",0.0255398055739773
"1754","GUAVA-90","com.google.common.io.FileBackedOutputStream",6,60,"randoop",5.89854520166898
"1755","GUAVA-95","com.google.common.collect.ComparatorOrdering",6,60,"randoop",2.30638314590657
"1756","GUAVA-102","com.google.common.collect.LinkedListMultimap",6,60,"randoop",1.05043909227077
"1757","GUAVA-110","com.google.common.collect.LexicographicalOrdering",6,60,"randoop",0.905402295510678
"1758","GUAVA-128","com.google.common.base.Throwables",6,60,"randoop",2.01125564806116
"1759","GUAVA-129","com.google.common.collect.SparseImmutableTable",6,60,"randoop",1.61162949282019
"1760","GUAVA-159","com.google.common.primitives.ParseRequest",6,60,"randoop",4.29566738502453
"1761","GUAVA-169","com.google.common.math.LongMath",6,60,"randoop",1.87197636305009
"1762","GUAVA-177","com.google.common.primitives.Doubles",6,60,"randoop",6.47560897243504
"1763","GUAVA-181","com.google.common.primitives.SignedBytes",6,60,"randoop",5.79624734434827
"1764","GUAVA-184","com.google.thirdparty.publicsuffix.PublicSuffixType",6,60,"randoop",6.56024491581019
"1765","GUAVA-196","com.google.common.io.Closeables",6,60,"randoop",1.69803997671259
"1766","GUAVA-206","com.google.common.collect.ImmutableEnumSet",6,60,"randoop",0
"1767","GUAVA-212","com.google.common.net.MediaType",6,60,"randoop",2.42925740174569
"1768","GUAVA-224","com.google.common.primitives.UnsignedLongs",6,60,"randoop",6.26091586841442
"1769","GUAVA-240","com.google.common.collect.FilteredMultimapValues",6,60,"randoop",0.0372605095747086
"1770","PDFBOX-8","org.apache.pdfbox.pdmodel.font.FileSystemFontProvider",6,60,"randoop",1.78214572063042
"1771","PDFBOX-22","org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret",6,60,"randoop",1.91744027252319
"1772","PDFBOX-26","org.apache.pdfbox.pdmodel.encryption.SecurityProvider",6,60,"randoop",5.32658179606533
"1773","PDFBOX-40","org.apache.pdfbox.pdmodel.font.PDCIDFontType2",6,60,"randoop",0.00762062966368255
"1774","PDFBOX-62","org.apache.pdfbox.rendering.PageDrawer",6,60,"randoop",0.052678550355021
"1775","PDFBOX-83","org.apache.pdfbox.contentstream.operator.text.SetTextRenderingMode",6,60,"randoop",0.559882555303954
"1776","PDFBOX-91","org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDArtifactMarkedContent",6,60,"randoop",0.145771407908909
"1777","PDFBOX-117","org.apache.pdfbox.filter.Predictor",6,60,"randoop",0.840344762148583
"1778","PDFBOX-127","org.apache.pdfbox.pdfparser.PDFObjectStreamParser",6,60,"randoop",0.0302731852234565
"1779","PDFBOX-130","org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner",6,60,"randoop",0.0936546689084325
"1780","PDFBOX-157","org.apache.pdfbox.pdmodel.font.PDType1Font",6,60,"randoop",2.8159187507792
"1781","PDFBOX-198","org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine",6,60,"randoop",3.07116464854258
"1782","PDFBOX-214","org.apache.pdfbox.pdfparser.EndstreamOutputStream",6,60,"randoop",2.62406494837134
"1783","PDFBOX-220","org.apache.pdfbox.filter.JPXFilter",6,60,"randoop",0.0528908528209189
"1784","PDFBOX-229","org.apache.pdfbox.util.XMLUtil",6,60,"randoop",0.387603158965746
"1785","PDFBOX-234","org.apache.pdfbox.pdmodel.interactive.action.PDActionSound",6,60,"randoop",6.01774335031126
"1786","PDFBOX-235","org.apache.pdfbox.pdmodel.font.PDTrueTypeFontEmbedder",6,60,"randoop",0
"1787","PDFBOX-265","org.apache.pdfbox.pdmodel.font.PDType3Font",6,60,"randoop",0.00900487138341843
"1788","PDFBOX-278","org.apache.pdfbox.pdfwriter.ContentStreamWriter",6,60,"randoop",1.51023322963251
"1789","PDFBOX-285","org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature",6,60,"randoop",2.53708726471195
"1790","FESCAR-2","com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl",6,60,"randoop",0.306022240167972
"1791","FESCAR-5","com.alibaba.fescar.core.protocol.MessageFuture",6,60,"randoop",3.32017730912143
"1792","FESCAR-6","com.alibaba.fescar.core.rpc.netty.TmRpcClient",6,60,"randoop",0
"1793","FESCAR-7","com.alibaba.fescar.core.rpc.netty.MessageCodecHandler",6,60,"randoop",0.0419815769446508
"1794","FESCAR-8","com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory",6,60,"randoop",0.0485052304806868
"1795","FESCAR-9","com.alibaba.fescar.core.protocol.transaction.GlobalBeginRequest",6,60,"randoop",4.36065677907343
"1796","FESCAR-10","com.alibaba.fescar.core.model.BranchType",6,60,"randoop",6.6738702091146
"1797","FESCAR-12","com.alibaba.fescar.core.rpc.netty.RpcServerHandler",6,60,"randoop",0.255134603174603
"1798","FESCAR-13","com.alibaba.fescar.core.exception.TransactionExceptionCode",6,60,"randoop",6.77200902934537
"1799","FESCAR-15","com.alibaba.fescar.core.rpc.netty.RpcServer",6,60,"randoop",0
"1800","FESCAR-17","com.alibaba.fescar.core.protocol.transaction.GlobalBeginResponse",6,60,"randoop",5.75060347486051
"1801","FESCAR-23","com.alibaba.fescar.core.protocol.MergeResultMessage",6,60,"randoop",1.6069674596787
"1802","FESCAR-25","com.alibaba.fescar.core.rpc.netty.RmMessageListener",6,60,"randoop",1.86516463412722
"1803","FESCAR-28","com.alibaba.fescar.core.rpc.ClientType",6,60,"randoop",6.71828012028921
"1804","FESCAR-32","com.alibaba.fescar.core.protocol.transaction.BranchRegisterRequest",6,60,"randoop",4.39745322573092
"1805","FESCAR-33","com.alibaba.fescar.core.model.GlobalStatus",6,60,"randoop",6.74298007609935
"1806","FESCAR-34","com.alibaba.fescar.core.protocol.ResultCode",6,60,"randoop",6.77703553102914
"1807","FESCAR-37","com.alibaba.fescar.core.rpc.RpcContext",6,60,"randoop",2.50815053103611
"1808","FESCAR-41","com.alibaba.fescar.core.rpc.netty.RmRpcClient",6,60,"randoop",0
"1809","FESCAR-42","com.alibaba.fescar.core.rpc.DefaultServerMessageListenerImpl",6,60,"randoop",0
"1810","SPOON-105","spoon.support.compiler.jdt.PositionBuilder",6,60,"randoop",0.998386184631316
"1811","SPOON-155","spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction",6,60,"randoop",0.431511033953578
"1812","SPOON-169","spoon.reflect.visitor.ImportScannerImpl",6,60,"randoop",0.736724701323862
"1813","SPOON-16","spoon.reflect.path.CtElementPathBuilder",6,60,"randoop",0.474209565856308
